pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_orbeccen,pl_eqt,st_teff,st_rad,st_mass,habitability_class
Kepler-229 c,Kepler-229,0,1,3,Transit,16.068618,0.115,4.8,0.42822805,0.0,555.0,5099.0,0.7,0.794,Not-Habitable Terrestrial
Kepler-229 d,Kepler-229,0,1,3,Transit,41.1970874,0.2183,3.62,0.32295532,0.0,417.0,5126.0,0.742,0.827,Not-Habitable Terrestrial
Kepler-229 d,Kepler-229,0,1,3,Transit,41.1970874,0.2183,3.62,0.32295532,0.0,417.0,5126.0,0.742,0.827,Not-Habitable Terrestrial
Kepler-229 d,Kepler-229,0,1,3,Transit,41.19725502,0.217,3.86,0.34436673,0.0,439.0,5031.0,0.848,0.801,Not-Habitable Terrestrial
Kepler-229 d,Kepler-229,0,1,3,Transit,41.19274,0.216,3.3,0.29440679,0.0,405.0,5099.0,0.7,0.794,Not-Habitable Terrestrial
Kepler-229 d,Kepler-229,0,1,3,Transit,41.1970874,0.2183,3.62,0.32295532,0.0,417.0,5126.0,0.742,0.827,Not-Habitable Terrestrial
Kepler-23 b,Kepler-23,0,1,3,Transit,7.10694385,0.0742,1.93,0.17218336,0.0,1174.0,5828.0,1.548,1.078,Not-Habitable Terrestrial
Kepler-23 b,Kepler-23,0,1,3,Transit,7.10694385,0.0742,1.93,0.17218336,0.0,1174.0,5828.0,1.548,1.078,Not-Habitable Terrestrial
Kepler-23 b,Kepler-23,0,1,3,Transit,7.10695741,0.0733,1.72,0.15344839,0.0,1157.0,5761.0,1.518,1.036,Not-Habitable Terrestrial
Kepler-23 b,Kepler-23,0,1,3,Transit,7.1069,0.077,1.95,0.17396765,0.0,1336.0,6142.0,1.87,1.19,Not-Habitable Terrestrial
Kepler-23 b,Kepler-23,0,1,3,Transit,7.10694385,0.0742,1.93,0.17218336,0.0,1174.0,5828.0,1.548,1.078,Not-Habitable Terrestrial
Kepler-23 c,Kepler-23,0,1,3,Transit,10.74242766,0.0977,3.15,0.28102466,0.0,1023.0,5828.0,1.548,1.078,Not-Habitable Terrestrial
Kepler-23 c,Kepler-23,0,1,3,Transit,10.74241765,0.0965,3.06,0.27299538,0.0,1008.0,5761.0,1.518,1.036,Not-Habitable Terrestrial
Kepler-23 c,Kepler-23,0,1,3,Transit,10.74242766,0.0977,3.15,0.28102466,0.0,1023.0,5828.0,1.548,1.078,Not-Habitable Terrestrial
Kepler-23 c,Kepler-23,0,1,3,Transit,10.742447,0.101,3.69,0.32920032,0.0,1166.0,6142.0,1.87,1.19,Not-Habitable Terrestrial
Kepler-23 c,Kepler-23,0,1,3,Transit,10.74242766,0.0977,3.15,0.28102466,0.0,1023.0,5828.0,1.548,1.078,Not-Habitable Terrestrial
Kepler-23 d,Kepler-23,0,1,3,Transit,15.27443889,0.122,2.17,0.19359477,0.0,896.0,5761.0,1.518,1.036,Not-Habitable Terrestrial
Kepler-23 d,Kepler-23,0,1,3,Transit,15.27438229,0.1235,2.28,0.20340833,0.0,910.0,5828.0,1.548,1.078,Not-Habitable Terrestrial
Kepler-23 d,Kepler-23,0,1,3,Transit,15.27438229,0.1235,2.28,0.20340833,0.0,910.0,5828.0,1.548,1.078,Not-Habitable Terrestrial
Kepler-23 d,Kepler-23,0,1,3,Transit,15.27448,0.128,2.81,0.25069184,0.0,1036.0,6142.0,1.87,1.19,Not-Habitable Terrestrial
Kepler-23 d,Kepler-23,0,1,3,Transit,15.27438229,0.1235,2.28,0.20340833,0.0,910.0,5828.0,1.548,1.078,Not-Habitable Terrestrial
Kepler-230 b,Kepler-230,0,1,2,Transit,32.62876672,0.1889,3.36,0.29975964,0.0,506.0,5586.0,0.798,0.844,Not-Habitable Terrestrial
Kepler-230 b,Kepler-230,0,1,2,Transit,32.62501,0.194,4.2,0.37469955,0.0,513.0,5608.0,0.83,0.918,Not-Habitable Terrestrial
